source_cell,target_cell,auroc,c_source,c_target,abs_dc,lie_rate_source,lie_rate_target,scenario_source,scenario_target,mode_source,mode_target,subtype_source,subtype_target,topic_source,topic_target,style_source,style_target,is_diag
dissimulation|-|history|formal,dissimulation|-|history|plain,0.9866666666666666,0.7172484095919074,0.6879856833207568,0.029262726271150563,0.6515151515151515,0.7878787878787878,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,formal,plain,False
dissimulation|-|history|formal,dissimulation|-|science|formal,0.9841860465116279,0.7172484095919074,0.7234280094483803,0.006179599856472873,0.6515151515151515,0.7571428571428571,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,formal,formal,False
dissimulation|-|history|formal,dissimulation|-|science|plain,1.0,0.7172484095919074,0.7254190169285729,0.008170607336665525,0.6515151515151515,0.8428571428571429,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|everyday|plain,0.9494949494949495,0.7172484095919074,0.5727727928098666,0.1444756167820408,0.6515151515151515,0.9393939393939394,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,everyday,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|geography|plain,0.9953703703703703,0.7172484095919074,0.725025078069245,0.0077766684773376005,0.6515151515151515,0.9444444444444444,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,geography,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|history|plain,0.9789915966386554,0.7172484095919074,0.5515633319771458,0.1656850776147616,0.6515151515151515,0.9393939393939394,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,history,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|science|plain,0.9965397923875432,0.7172484095919074,0.6833352583793969,0.033913151212510484,0.6515151515151515,0.9428571428571428,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,science,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|everyday|plain,0.9464285714285714,0.7172484095919074,0.5320258261473616,0.18522258344454579,0.6515151515151515,0.25757575757575757,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,everyday,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|geography|plain,0.9766009852216748,0.7172484095919074,0.7397930635056721,0.0225446539137647,0.6515151515151515,0.3194444444444444,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,geography,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|history|plain,0.975,0.7172484095919074,0.49469170479273766,0.22255670479916972,0.6515151515151515,0.22727272727272727,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,history,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|science|plain,0.9791666666666666,0.7172484095919074,0.6571262358128174,0.060122173779090016,0.6515151515151515,0.22857142857142856,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,science,formal,plain,False
dissimulation|-|history|plain,dissimulation|-|everyday|formal,0.934934934934935,0.6879856833207568,0.6474972954394832,0.040488387881273624,0.7878787878787878,0.8181818181818182,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|everyday|plain,0.97997997997998,0.6879856833207568,0.6454278737975574,0.04255780952319943,0.7878787878787878,0.8787878787878788,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,plain,plain,False
dissimulation|-|history|plain,dissimulation|-|geography|formal,0.984113712374582,0.6879856833207568,0.740181760353028,0.05219607703227114,0.7878787878787878,0.6666666666666666,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|geography|plain,0.9984375,0.6879856833207568,0.7433528911382902,0.05536720781753335,0.7878787878787878,0.875,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,plain,plain,False
dissimulation|-|history|plain,dissimulation|-|history|formal,0.9415584415584416,0.6879856833207568,0.7172484095919074,0.029262726271150563,0.7878787878787878,0.6515151515151515,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|history|plain,0.9692307692307692,0.6879856833207568,0.6879856833207568,0.0,0.7878787878787878,0.7878787878787878,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,plain,plain,True
dissimulation|-|history|plain,dissimulation|-|science|formal,0.9953488372093023,0.6879856833207568,0.7234280094483803,0.035442326127623436,0.7878787878787878,0.7571428571428571,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|science|plain,0.9973474801061009,0.6879856833207568,0.7254190169285729,0.03743333360781609,0.7878787878787878,0.8428571428571429,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|everyday|plain,0.9777777777777779,0.6879856833207568,0.5727727928098666,0.11521289051089023,0.7878787878787878,0.9393939393939394,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,everyday,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|geography|plain,1.0,0.6879856833207568,0.725025078069245,0.037039394748488164,0.7878787878787878,0.9444444444444444,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,geography,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|history|plain,0.9915966386554622,0.6879856833207568,0.5515633319771458,0.13642235134361103,0.7878787878787878,0.9393939393939394,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,history,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|science|plain,1.0,0.6879856833207568,0.6833352583793969,0.004650424941359921,0.7878787878787878,0.9428571428571428,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,science,plain,plain,False
dissimulation|-|history|plain,simulation|fictional_frame|everyday|plain,0.9508928571428571,0.6879856833207568,0.5320258261473616,0.15595985717339522,0.7878787878787878,0.25757575757575757,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,everyday,plain,plain,False
dissimulation|-|history|plain,simulation|fictional_frame|geography|plain,0.9839901477832512,0.6879856833207568,0.7397930635056721,0.051807380184915264,0.7878787878787878,0.3194444444444444,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,geography,plain,plain,False
dissimulation|-|history|plain,simulation|fictional_frame|history|plain,0.9916666666666666,0.6879856833207568,0.49469170479273766,0.19329397852801916,0.7878787878787878,0.22727272727272727,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,history,plain,plain,False
dissimulation|-|history|plain,simulation|fictional_frame|science|plain,0.9979166666666666,0.6879856833207568,0.6571262358128174,0.030859447507939453,0.7878787878787878,0.22857142857142856,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,science,plain,plain,False
dissimulation|-|science|formal,dissimulation|-|everyday|formal,0.9469469469469469,0.7234280094483803,0.6474972954394832,0.07593071400889706,0.7571428571428571,0.8181818181818182,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,everyday,formal,formal,False
dissimulation|-|science|formal,dissimulation|-|everyday|plain,0.981981981981982,0.7234280094483803,0.6454278737975574,0.07800013565082287,0.7571428571428571,0.8787878787878788,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,everyday,formal,plain,False
dissimulation|-|science|formal,dissimulation|-|geography|formal,0.9874581939799332,0.7234280094483803,0.740181760353028,0.016753750904647702,0.7571428571428571,0.6666666666666666,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,geography,formal,formal,False
dissimulation|-|science|formal,dissimulation|-|geography|plain,1.0,0.7234280094483803,0.7433528911382902,0.019924881689909912,0.7571428571428571,0.875,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,geography,formal,plain,False
dissimulation|-|science|formal,dissimulation|-|history|formal,0.9891774891774892,0.7234280094483803,0.7172484095919074,0.006179599856472873,0.7571428571428571,0.6515151515151515,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,history,formal,formal,False
