source_cell,target_cell,auroc,c_source,c_target,abs_dc,lie_rate_source,lie_rate_target,scenario_source,scenario_target,mode_source,mode_target,subtype_source,subtype_target,topic_source,topic_target,style_source,style_target,is_diag
simulation|counterfactual_world|history|plain,simulation|persona|science|plain,0.6893939393939393,0.5238976843832505,0.13511462790104561,0.38878305648220485,0.7878787878787878,0.07142857142857142,counterfactual,persona,simulation,simulation,counterfactual_world,persona,history,science,plain,plain,False
simulation|counterfactual_world|science|plain,dissimulation|-|everyday|plain,0.9125,0.5964811318460458,0.5970841975166162,0.0006030656705704462,0.7714285714285715,0.5909090909090909,counterfactual,instructed_lying,simulation,dissimulation,counterfactual_world,,science,everyday,plain,plain,False
simulation|counterfactual_world|science|plain,dissimulation|-|geography|plain,0.9236111111111112,0.5964811318460458,0.6893909737347776,0.09290984188873186,0.7714285714285715,0.3333333333333333,counterfactual,instructed_lying,simulation,dissimulation,counterfactual_world,,science,geography,plain,plain,False
simulation|counterfactual_world|science|plain,dissimulation|-|history|plain,0.7996794871794872,0.5964811318460458,0.43950246427983236,0.15697866756621343,0.7714285714285715,0.3787878787878788,counterfactual,instructed_lying,simulation,dissimulation,counterfactual_world,,science,history,plain,plain,False
simulation|counterfactual_world|science|plain,dissimulation|-|science|plain,0.8725961538461539,0.5964811318460458,0.5820900193299148,0.01439111251613101,0.7714285714285715,0.45714285714285713,counterfactual,instructed_lying,simulation,dissimulation,counterfactual_world,,science,science,plain,plain,False
simulation|counterfactual_world|science|plain,simulation|counterfactual_world|everyday|plain,0.9361179361179361,0.5964811318460458,0.5948329296021726,0.001648202243873187,0.7714285714285715,0.7575757575757576,counterfactual,counterfactual,simulation,simulation,counterfactual_world,counterfactual_world,science,everyday,plain,plain,False
simulation|counterfactual_world|science|plain,simulation|counterfactual_world|geography|plain,1.0,0.5964811318460458,0.6571073966049547,0.060626264758908865,0.7714285714285715,0.8888888888888888,counterfactual,counterfactual,simulation,simulation,counterfactual_world,counterfactual_world,science,geography,plain,plain,False
simulation|counterfactual_world|science|plain,simulation|counterfactual_world|history|plain,0.9582417582417582,0.5964811318460458,0.5238976843832505,0.07258344746279533,0.7714285714285715,0.7878787878787878,counterfactual,counterfactual,simulation,simulation,counterfactual_world,counterfactual_world,science,history,plain,plain,False
simulation|counterfactual_world|science|plain,simulation|counterfactual_world|science|plain,0.9797570850202428,0.5964811318460458,0.5964811318460458,0.0,0.7714285714285715,0.7714285714285715,counterfactual,counterfactual,simulation,simulation,counterfactual_world,counterfactual_world,science,science,plain,plain,True
simulation|counterfactual_world|science|plain,simulation|fictional_frame|everyday|plain,0.8727678571428572,0.5964811318460458,0.4697975394969802,0.12668359234906557,0.7714285714285715,0.24242424242424243,counterfactual,roleplay,simulation,simulation,counterfactual_world,fictional_frame,science,everyday,plain,plain,False
simulation|counterfactual_world|science|plain,simulation|fictional_frame|geography|plain,0.9729064039408868,0.5964811318460458,0.6237413146427387,0.027260182796692956,0.7714285714285715,0.3194444444444444,counterfactual,roleplay,simulation,simulation,counterfactual_world,fictional_frame,science,geography,plain,plain,False
simulation|counterfactual_world|science|plain,simulation|fictional_frame|history|plain,0.9620535714285715,0.5964811318460458,0.4494913670203748,0.146989764825671,0.7714285714285715,0.25757575757575757,counterfactual,roleplay,simulation,simulation,counterfactual_world,fictional_frame,science,history,plain,plain,False
simulation|counterfactual_world|science|plain,simulation|fictional_frame|science|plain,0.9416666666666667,0.5964811318460458,0.5587640959421848,0.037717035903860996,0.7714285714285715,0.2,counterfactual,roleplay,simulation,simulation,counterfactual_world,fictional_frame,science,science,plain,plain,False
